"customer_id","AGE","INCOME","GENDER","EDUCATION","LOAN_PURPOSE","APPLICATION_RECEIVE_TIME","HAS_APPLIED_BEFORE","HAS_INCOME_VERIFICATION","LOAN_WAS_PAID_BACK"
36817,42,5e+06,"Male","Bachelor Degree","Working Capital",14:19:00,"No","Yes",1
36818,42,1.2e+07,"Male","High School","Credit card",11:11:00,"No","Yes",1
36819,24,1.2e+07,"Male","Bachelor Degree","Working Capital",11:46:00,"Yes","Yes",1
36820,40,4e+06,"Male","Bachelor Degree","Renovation",14:17:00,"No","Yes",1
36821,30,9e+06,"Female","Bachelor Degree","Working Capital",10:04:00,"No","Yes",1
36822,40,1.2e+07,"Male","Bachelor Degree","Renovation",06:45:00,"No","Yes",1
36823,40,4e+06,"Male","High School","Credit card",13:13:00,"Yes","Yes",1
36824,41,4e+06,"Female","High School","Working Capital",07:40:00,"Yes","Yes",0
36825,42,5e+06,"Female","High School","Working Capital",07:45:00,"No","Yes",1
36826,27,4e+06,"Male","Bachelor Degree","Renovation",18:43:00,"Yes","Yes",1
36827,41,1.2e+07,"Male","Diploma","Renovation",10:42:00,"No","Yes",1
36828,49,7e+06,"Male","High School","Credit card",09:21:00,"No","Yes",1
36829,36,1e+07,"Male","Bachelor Degree","Renovation",08:33:00,"Yes","Yes",1
36830,44,7e+06,"Male","Bachelor Degree",NA,11:48:00,"No","Yes",1
36831,33,4e+06,"Male","Bachelor Degree","Renovation",10:00:00,"No","Yes",1
36832,47,1e+07,"Female","Bachelor Degree","Credit card",21:45:00,"No","Yes",1
36833,41,8e+06,"Male","High School","Venture capital",16:12:00,"No","Yes",1
36834,26,7e+06,"Male","Bachelor Degree","Renovation",06:03:00,"Yes","Yes",1
36835,38,5e+06,"Male","High School","Working Capital",21:21:00,"Yes","Yes",1
36836,43,7e+06,"Male","Bachelor Degree","Credit card",16:11:00,"No","Yes",1
36837,46,1.1e+07,"Female","Bachelor Degree","Education",06:48:00,"No","Yes",1
36838,35,9e+06,"Female","Diploma","Working Capital",01:05:00,"Yes","Yes",1
36839,47,1.5e+07,"Male","Diploma","Credit card",16:20:00,"Yes","Yes",1
36840,41,1e+07,"Female","Bachelor Degree","Bills",12:09:00,"No","Yes",0
36841,33,6e+06,"Male","Bachelor Degree","Credit card",12:57:00,"Yes","Yes",0
36842,34,4e+06,"Female","Diploma","Working Capital",06:45:00,"Yes","Yes",1
36843,39,4e+06,"Female","High School","Credit card",10:16:00,"Yes","Yes",1
36844,38,1.5e+07,"Female","High School","Renovation",17:16:00,"No","Yes",1
36845,50,7e+06,"Female","Bachelor Degree","Credit card",22:24:00,"No","Yes",1
36846,31,5e+06,"Male","Diploma","Renovation",20:09:00,"No","Yes",0
36847,53,8e+06,"Female","Master's Degree/Post graduate","Renovation",23:08:00,"Yes","Yes",1
36848,28,8e+06,"Male","Diploma","Renovation",18:43:00,"No","Yes",0
36849,46,1.1e+07,"Male","High School","Renovation",12:38:00,"No","Yes",1
36850,26,5e+06,"Male","Bachelor Degree","Working Capital",14:00:00,"No","Yes",1
36851,27,7e+06,"Male","Bachelor Degree","Education",10:25:00,"Yes","Yes",1
36852,28,1e+07,"Male","Bachelor Degree","Education",16:47:00,"Yes","Yes",1
36853,41,6e+06,"Male","Diploma","Credit card",09:47:00,"No","Yes",1
36854,53,8e+06,"Female","Diploma","Credit card",09:42:00,"Yes","Yes",1
36855,36,4e+06,"Female","High School","Education",18:03:00,"Yes","Yes",0
36856,31,7e+06,"Female","High School","Working Capital",21:29:00,"Yes","Yes",0
36857,40,6e+06,"Male","Diploma","Credit card",14:03:00,"No","Yes",1
36858,26,7e+06,"Male","High School","Credit card",12:58:00,"Yes","Yes",1
36859,27,7e+06,"Male","Bachelor Degree","Working Capital",14:44:00,"No","Yes",1
36860,28,6e+06,"Female","Bachelor Degree","Working Capital",08:31:00,"No","Yes",1
36861,29,4e+06,"Male","High School","Working Capital",09:28:00,"No","Yes",1
36862,35,4e+06,"Male","Diploma","Working Capital",09:25:00,"No","Yes",1
36863,28,6e+06,"Male","Diploma","Credit card",13:12:00,"No","Yes",1
36864,27,8e+06,"Male","Bachelor Degree","Working Capital",20:49:00,"No","Yes",1
36865,25,6e+06,"Male","Bachelor Degree","Renovation",23:03:00,"No","Yes",0
36866,29,4e+06,"Male","Diploma","Renovation",11:19:00,"No","Yes",1
36867,44,6e+06,"Female","Bachelor Degree","Credit card",14:06:00,"No","Yes",0
36868,31,7e+06,"Male","Diploma","Working Capital",12:54:00,"No","Yes",1
36869,27,5e+06,"Female","Bachelor Degree","Credit card",16:32:00,"Yes","Yes",1
36870,39,7e+06,"Female","High School","Renovation",13:24:00,"Yes","Yes",0
36871,26,7e+06,"Male","Bachelor Degree","Renovation",12:41:00,"No","Yes",1
36872,29,6e+06,"Male","High School","Renovation",13:29:00,"Yes","Yes",1
36873,42,6e+06,"Female","Bachelor Degree","Credit card",06:29:00,"No","Yes",1
36874,40,8e+06,"Female","Diploma","Holiday",12:23:00,"No","Yes",1
36875,36,6e+06,"Female","Bachelor Degree","Renovation",22:51:00,"Yes","Yes",1
36876,35,3e+06,"Female","Bachelor Degree","Bills",21:37:00,"No","Yes",1
36877,44,2e+07,"Female","Bachelor Degree","Renovation",10:22:00,"No","Yes",1
36878,39,3e+06,"Female","Diploma","Working Capital",20:31:00,"No","Yes",1
36879,42,1e+07,"Female","Bachelor Degree","Working Capital",14:45:00,"No","Yes",1
36880,32,4e+06,"Male","Diploma","Working Capital",13:54:00,"No","Yes",1
36881,23,8e+06,"Male","Bachelor Degree","Housing loan",14:56:00,"No","Yes",1
36882,40,1e+07,"Male","Master's Degree/Post graduate","Credit card",07:47:00,"Yes","Yes",1
36883,41,8e+06,"Male","Bachelor Degree",NA,12:00:00,"No","Yes",1
36884,35,1e+07,"Male","Bachelor Degree","Bills",16:22:00,"No","Yes",1
36885,39,6e+06,"Male","Diploma","Credit card",08:52:00,"No","Yes",1
36886,36,8e+06,"Male","Bachelor Degree","Renovation",06:49:00,"No","Yes",1
36887,39,1e+07,"Male","Diploma","Credit card",09:48:00,"No","Yes",1
36888,24,4e+06,"Male","Bachelor Degree","Holiday",16:11:00,"No","Yes",1
36889,35,5e+06,"Female","Bachelor Degree","Renovation",09:15:00,"No","Yes",0
36890,35,7e+06,"Male","High School","Renovation",18:09:00,"No","Yes",1
36891,28,4e+06,"Female","High School","Bills",12:34:00,"No","Yes",1
36892,42,1e+07,"Female","Diploma","Credit card",09:43:00,"No","Yes",1
36893,28,6e+06,"Male","Bachelor Degree","Working Capital",12:43:00,"No","Yes",1
36894,49,1.1e+07,"Male","Other","Credit card",11:10:00,"No","Yes",1
36895,29,6e+06,"Female","Bachelor Degree","Working Capital",12:32:00,"No","No",1
36896,31,6e+06,"Male","Bachelor Degree","Credit card",15:34:00,"Yes","Yes",1
36897,32,1.6e+07,"Male","Bachelor Degree","Renovation",15:31:00,"No","Yes",1
36898,28,7e+06,"Male","Bachelor Degree","Investment",08:16:00,"No","Yes",1
36899,30,8e+06,"Female","Bachelor Degree","Working Capital",06:09:00,"Yes","Yes",1
36900,30,1.8e+07,"Female","Bachelor Degree","Electronic unsecured loan",14:48:00,"No","Yes",1
36901,30,4e+06,"Male","Bachelor Degree","Credit card",16:55:00,"No","Yes",0
36902,24,4e+06,"Female","High School","Working Capital",16:12:00,"No","Yes",1
36903,28,1.8e+07,"Male","Bachelor Degree","Education",14:14:00,"No","Yes",1
36904,33,5e+06,"Male","Diploma","Credit card",14:27:00,"No","Yes",1
36905,26,6e+06,"Male","Bachelor Degree","Credit card",19:47:00,"No","Yes",1
36906,28,7e+06,"Male","Diploma","Working Capital",20:58:00,"Yes","No",0
36907,52,6e+06,"Male","Bachelor Degree","Working Capital",08:41:00,"Yes","Yes",0
36908,34,1.2e+07,"Male","Bachelor Degree","Credit card",17:42:00,"No","Yes",0
36909,33,6e+06,"Female","High School","Working Capital",05:15:00,"Yes","Yes",1
36910,25,0,"Male","Diploma",NA,07:48:00,"No","Yes",1
36911,45,4e+06,"Female","High School","Bills",07:14:00,"No","Yes",1
36912,44,5e+06,"Male","Bachelor Degree","Working Capital",00:10:00,"No","Yes",1
36913,42,NA,"Female","Bachelor Degree","Working Capital",11:28:00,"Yes","Yes",1
36914,42,4e+06,"Male","Bachelor Degree","Working Capital",22:05:00,"No","Yes",1
36915,29,7e+06,"Male","Bachelor Degree","Renovation",08:32:00,"Yes","Yes",1
36916,34,4e+06,"Male","Bachelor Degree","Venture capital",09:39:00,"Yes","Yes",1
36917,34,1e+07,"Male","Bachelor Degree","Education",17:49:00,"Yes","Yes",1
36918,26,4e+06,"Male","High School","Working Capital",13:03:00,"Yes","Yes",1
36919,26,4e+06,"Male","Bachelor Degree","Credit card",13:09:00,"No","Yes",1
36920,37,6e+06,"Female","Diploma","Holiday",18:43:00,"Yes","Yes",1
36921,25,4e+06,"Male","High School","Renovation",18:36:00,"No","Yes",1
36922,41,6e+06,"Female","Bachelor Degree","Credit card",01:50:00,"Yes","Yes",1
36923,32,6e+06,"Male","Bachelor Degree","Working Capital",08:30:00,"No","Yes",1
36924,37,1.1e+07,"Male","High School","Credit card",18:56:00,"No","Yes",1
36925,28,4e+06,"Male","High School","Working Capital",13:33:00,"Yes","Yes",1
36926,36,6e+06,"Male","High School","Renovation",07:27:00,"Yes","Yes",1
36927,42,1.2e+07,"Male","Diploma","Renovation",02:38:00,"No","Yes",1
36928,27,6e+06,"Male","High School","Investment",15:40:00,"No","Yes",1
36929,35,1.2e+07,"Female","High School","Credit card",15:09:00,"No","Yes",1
36930,24,4e+06,"Male","Bachelor Degree","Working Capital",08:04:00,"No","Yes",1
36931,45,1.2e+07,"Male","Diploma","Investment",16:39:00,"No","Yes",1
36932,27,8e+06,"Male","Bachelor Degree","Other",07:53:00,"No","Yes",0
36933,38,4e+06,"Male","Bachelor Degree","Credit card",19:29:00,"Yes","Yes",1
36934,28,1.3e+07,"Male","High School","Working Capital",11:54:00,"No","Yes",1
36935,25,5e+06,"Male","High School","Working Capital",00:12:00,"Yes","Yes",1
36936,22,5e+06,"Male","Bachelor Degree","Renovation",15:48:00,"No","Yes",1
36937,47,4e+06,"Male","High School","Credit card",08:26:00,"No","Yes",1
36938,28,7e+06,"Female","Bachelor Degree","Working Capital",09:34:00,"Yes","Yes",1
36939,27,5e+06,"Male","Bachelor Degree","Working Capital",18:07:00,"No","Yes",1
36940,25,6e+06,"Male","Diploma","Working Capital",10:41:00,"No","Yes",1
36941,27,1.5e+07,"Male","Bachelor Degree","Working Capital",06:59:00,"No","Yes",1
36942,31,8e+06,"Male","Bachelor Degree","Working Capital",07:31:00,"No","Yes",1
36943,29,5e+06,"Male","Diploma","Holiday",07:23:00,"No","Yes",1
36944,27,3e+06,"Male","Bachelor Degree","Working Capital",15:38:00,"No","Yes",1
36945,38,1.2e+07,"Male","Diploma","Working Capital",16:56:00,"No","Yes",1
36946,43,1.8e+07,"Male","Bachelor Degree","Working Capital",22:01:00,"No","Yes",1
36947,45,2.9e+07,"Female","Bachelor Degree","Working Capital",10:49:00,"No","Yes",1
36948,26,4e+06,"Male","Bachelor Degree","Renovation",12:03:00,"No","Yes",0
36949,27,1e+07,"Male","Diploma","Working Capital",06:53:00,"No","Yes",0
36950,35,7e+06,"Female","Bachelor Degree","Working Capital",23:50:00,"Yes","Yes",1
36951,28,6e+06,"Female","High School","Renovation",12:23:00,"Yes","Yes",1
36952,30,8e+06,"Male","Bachelor Degree","Renovation",12:16:00,"No","Yes",1
36953,35,6e+06,"Female","Bachelor Degree","Credit card",10:19:00,"No","Yes",0
36954,29,5e+06,"Male","Bachelor Degree","Credit card",06:27:00,"No","Yes",1
36955,29,6e+06,"Male","High School","Credit card",08:15:00,"Yes","Yes",1
36956,46,3e+07,"Male","Bachelor Degree","Venture capital",15:33:00,"No","Yes",1
36957,27,5e+06,"Male","Bachelor Degree","Venture capital",17:39:00,"No","Yes",1
36958,42,1e+07,"Male","Diploma","Credit card",17:42:00,"No","Yes",1
36959,27,7e+06,"Female","Bachelor Degree","Credit card",12:53:00,"Yes","Yes",1
36960,51,2.4e+07,"Female","Bachelor Degree","Working Capital",13:01:00,"No","Yes",1
36961,26,5e+06,"Male","Bachelor Degree","Renovation",07:42:00,"No","Yes",1
36962,31,4e+06,"Female","High School","Renovation",07:59:00,"No","Yes",1
36963,52,6e+06,"Female","High School","Renovation",06:35:00,"No","Yes",1
36964,36,4e+06,"Female","Bachelor Degree","Renovation",17:54:00,"No","Yes",1
36965,27,4e+06,"Female","High School","Working Capital",14:29:00,"Yes","Yes",1
36966,36,6e+06,"Male","Diploma","Renovation",14:43:00,"Yes","Yes",1
36967,32,5e+06,"Male","High School","Working Capital",12:34:00,"Yes","Yes",0
36968,31,4e+06,"Male","High School","Working Capital",17:47:00,"No","Yes",1
36969,39,1e+07,"Female","Diploma","Renovation",07:48:00,"Yes","Yes",1
36970,23,4e+06,"Male","Bachelor Degree","Investment",09:50:00,"No","Yes",1
36971,40,7e+06,"Female","Bachelor Degree","Working Capital",09:17:00,"No","Yes",1
36972,49,5e+06,"Male","Bachelor Degree","Credit card",11:41:00,"No","Yes",1
36973,31,4e+06,"Female","High School","Credit card",12:05:00,"Yes","Yes",0
36974,27,5e+06,"Male","High School",NA,23:44:00,"No","Yes",1
36975,51,1e+07,"Male","Bachelor Degree","Working Capital",13:07:00,"No","Yes",1
36976,28,5e+06,"Male","High School","Electronic unsecured loan",04:19:00,"Yes","Yes",1
36977,30,8e+06,"Male","High School","Credit card",11:38:00,"Yes","Yes",1
36978,36,9e+06,"Male","Diploma","Working Capital",21:44:00,"No","Yes",1
36979,28,1.5e+07,"Male","Bachelor Degree","Renovation",13:19:00,"No","Yes",1
36980,31,1.4e+07,"Male","Bachelor Degree","Credit card",09:05:00,"Yes","Yes",1
36981,38,9e+06,"Male","Bachelor Degree","Renovation",14:09:00,"No","Yes",1
36982,48,3.2e+07,"Female","Bachelor Degree","Credit card",08:25:00,"No","Yes",1
36983,43,1e+07,"Female","Bachelor Degree","Credit card",11:50:00,"No","Yes",1
36984,52,1.4e+07,"Female","Diploma","Holiday",18:14:00,"Yes","Yes",1
36985,25,7e+06,"Female","Bachelor Degree","Working Capital",16:37:00,"Yes","Yes",1
36986,25,4e+06,"Male","High School","Electronic unsecured loan",15:22:00,"Yes","Yes",1
36987,31,5e+06,"Male","High School","Working Capital",14:53:00,"No","Yes",1
36988,35,1.2e+07,"Male","Bachelor Degree","Renovation",18:58:00,"No","Yes",1
36989,34,6e+06,"Female","Bachelor Degree","Renovation",10:13:00,"Yes","Yes",0
36990,30,1.2e+07,"Male","Bachelor Degree","Working Capital",20:12:00,"No","Yes",1
36991,28,7e+06,"Female","Diploma","Other",18:42:00,"No","Yes",1
36992,31,4e+06,"Female","Diploma","Renovation",10:37:00,"No","Yes",1
36993,27,4e+06,"Male","High School","Education",13:15:00,"No","Yes",1
36994,28,9e+06,"Male","Diploma","Renovation",08:53:00,"Yes","Yes",1
36995,37,1e+07,"Female","Diploma","Working Capital",20:17:00,"No","Yes",1
36996,26,8e+06,"Female","Bachelor Degree","Working Capital",10:44:00,"No","Yes",1
36997,24,4e+06,"Female","High School","Credit card",15:15:00,"Yes","Yes",0
36998,36,7e+06,"Male","Diploma","Renovation",15:08:00,"No","Yes",0
36999,39,9e+06,"Male","Bachelor Degree","Working Capital",11:46:00,"No","Yes",0
37000,33,2e+07,"Male","Bachelor Degree","Renovation",12:31:00,"Yes","Yes",1
37001,24,4e+06,"Female","High School","Working Capital",14:17:00,"No","Yes",1
37002,33,5e+06,"Male","Bachelor Degree","Working Capital",10:57:00,"No","Yes",1
37003,28,6e+06,"Female","High School","Working Capital",14:48:00,"Yes","Yes",0
37004,43,2.3e+07,"Male","Master's Degree/Post graduate","Credit card",14:36:00,"No","Yes",1
37005,26,9e+06,"Female","Bachelor Degree","Renovation",17:41:00,"No","Yes",1
37006,30,2e+06,"Male","Bachelor Degree","Bills",11:05:00,"No","Yes",1
37007,27,8e+06,"Male","Diploma","Working Capital",09:46:00,"No","Yes",1
37008,25,5e+06,"Male","High School","Credit card",08:29:00,"No","Yes",1
37009,27,3e+06,"Female","High School","Working Capital",17:09:00,"Yes","Yes",1
37010,34,6e+06,"Female","Bachelor Degree","Other",11:06:00,"No","Yes",1
37011,45,1.7e+07,"Male","Bachelor Degree","Renovation",06:49:00,"Yes","Yes",1
37012,28,6e+06,"Male","Bachelor Degree","Electronic unsecured loan",06:34:00,"Yes","Yes",0
37013,28,4e+06,"Male","Bachelor Degree","Investment",15:03:00,"Yes","Yes",1
37014,39,8e+06,"Male","Diploma","Renovation",09:31:00,"No","Yes",1
37015,26,4e+06,"Male","Bachelor Degree","Working Capital",07:13:00,"Yes","Yes",1
37016,26,6e+06,"Female","High School","Education",22:13:00,"Yes","Yes",1
37017,34,3e+06,"Female","Bachelor Degree","Renovation",16:39:00,"Yes","Yes",1
37018,28,4e+06,"Male","High School","Working Capital",11:59:00,"Yes","No",0
37019,40,1e+07,"Male","Bachelor Degree","Credit card",09:09:00,"No","Yes",1
37020,27,6e+06,"Male","Master's Degree/Post graduate","Investment",16:39:00,"Yes","Yes",1
37021,24,8e+06,"Male","Bachelor Degree","Renovation",07:25:00,"No","Yes",1
37022,36,4e+06,"Male","Bachelor Degree","Renovation",13:28:00,"Yes","Yes",1
37023,50,9e+06,"Male","Bachelor Degree","Credit card",19:39:00,"No","Yes",1
37024,35,6e+06,"Male","High School","Working Capital",06:39:00,"No","Yes",1
37025,28,5e+06,"Female","High School","Working Capital",23:03:00,"No","Yes",1
37026,30,4e+06,"Male","High School","Working Capital",13:38:00,"Yes","Yes",1
37027,40,4e+06,"Male","Bachelor Degree","Working Capital",19:31:00,"No","Yes",1
37028,37,6e+06,"Male","Diploma","Renovation",11:44:00,"No","Yes",1
37029,26,1e+07,"Female","Bachelor Degree","Working Capital",08:57:00,"Yes","Yes",1
37030,40,7e+06,"Male","Master's Degree/Post graduate","Credit card",11:24:00,"Yes","Yes",1
37031,39,5e+06,"Female","Other","Credit card",14:27:00,"Yes","Yes",1
37032,37,5e+06,"Female","High School","Working Capital",07:30:00,"No","Yes",1
37033,32,1e+07,"Male","Bachelor Degree","Credit card",06:45:00,"No","Yes",1
37034,34,1e+07,"Male","Diploma","Working Capital",12:04:00,"No","Yes",0
37035,36,7e+06,"Female","Bachelor Degree","Renovation",11:29:00,"No","Yes",1
37036,23,3e+06,"Male","High School","Credit card",16:11:00,"No","No",1
37037,36,1.6e+07,"Male","Bachelor Degree","Credit card",12:10:00,"No","Yes",1
37038,32,3e+06,"Male","High School","Working Capital",17:23:00,"No","Yes",1
37039,33,5e+06,"Male","Bachelor Degree","Renovation",11:08:00,"Yes","Yes",1
37040,28,9e+06,"Female","High School","Working Capital",18:02:00,"Yes","Yes",0
37041,29,5e+06,"Male","Bachelor Degree","Renovation",06:46:00,"No","Yes",1
37042,38,8e+06,"Male","Bachelor Degree","Credit card",12:59:00,"No","Yes",1
37043,35,6e+06,"Male","Bachelor Degree","Credit card",12:11:00,"No","Yes",1
37044,37,5e+06,"Male","High School","Working Capital",15:13:00,"No","Yes",1
37045,29,1.2e+07,"Female","Bachelor Degree","Working Capital",21:30:00,"Yes","Yes",1
37046,23,5e+06,"Male","Diploma","Working Capital",17:08:00,"No","Yes",1
37047,41,9e+06,"Female","Bachelor Degree","Working Capital",23:03:00,"No","Yes",1
37048,35,9e+06,"Female","Bachelor Degree","Renovation",09:31:00,"Yes","Yes",1
37049,31,5e+06,"Male","Bachelor Degree","Working Capital",20:00:00,"No","Yes",1
37050,34,4e+06,"Male","Bachelor Degree","Credit card",00:52:00,"Yes","Yes",1
37051,32,5e+06,"Male","Diploma","Renovation",08:18:00,"No","Yes",1
37052,28,1e+07,"Male","Bachelor Degree","Working Capital",15:38:00,"Yes","Yes",1
37053,31,2e+06,"Male","High School","Credit card",10:56:00,"No","Yes",1
37054,31,6e+06,"Female","Bachelor Degree","Renovation",12:44:00,"Yes","Yes",0
37055,27,4e+06,"Male","High School","Credit card",15:35:00,"Yes","Yes",1
37056,27,4e+06,"Male","High School","Education",21:34:00,"No","Yes",1
37057,30,8e+06,"Female","Bachelor Degree","Renovation",13:22:00,"Yes","Yes",1
37058,30,7e+06,"Male","Diploma","Working Capital",08:14:00,"No","Yes",1
37059,41,1.2e+07,"Male","Diploma","Renovation",09:56:00,"Yes","Yes",1
37060,32,1e+07,"Male","Master's Degree/Post graduate","Working Capital",10:16:00,"No","Yes",1
37061,27,8e+06,"Female","Bachelor Degree","Holiday",08:41:00,"Yes","Yes",1
37062,29,4e+06,"Female","Bachelor Degree","Housing loan",15:52:00,"No","No",0
37063,40,7e+06,"Male","High School","Renovation",10:05:00,"Yes","Yes",1
37064,27,7e+06,"Male","Diploma","Education",21:52:00,"No","Yes",1
37065,36,6e+06,"Female","Bachelor Degree","Credit card",06:39:00,"No","Yes",1
37066,30,6e+06,"Male","Diploma","Credit card",21:36:00,"No","Yes",1
37067,39,5e+06,"Male","Bachelor Degree","Renovation",09:34:00,"No","Yes",1
37068,31,4e+06,"Female","High School","Working Capital",20:53:00,"Yes","Yes",0
37069,28,4e+06,"Female","High School","Renovation",16:16:00,"No","Yes",1
37070,26,7e+06,"Male","Bachelor Degree","Electronic unsecured loan",20:31:00,"No","Yes",1
37071,35,1.4e+07,"Female","Bachelor Degree","Holiday",11:13:00,"No","Yes",1
37072,32,4e+06,"Male","High School","Working Capital",14:58:00,"Yes","Yes",1
37073,37,1.4e+07,"Female","Bachelor Degree","Renovation",09:35:00,"Yes","Yes",1
37074,38,9e+06,"Female","Bachelor Degree","Renovation",18:07:00,"Yes","Yes",1
37075,27,6e+06,"Male","High School","Credit card",16:38:00,"No","No",1
37076,39,6e+06,"Male","Bachelor Degree","Working Capital",20:56:00,"Yes","Yes",1
37077,37,4e+06,"Male","High School","Working Capital",08:28:00,"No","Yes",0
37078,25,4e+06,"Male","Diploma","Working Capital",10:28:00,"Yes","Yes",1
37079,43,3e+06,"Female","High School","Credit card",11:27:00,"No","Yes",1
37080,25,5e+06,"Male","Diploma","Working Capital",09:54:00,"No","Yes",1
37081,30,2.7e+07,"Male","Bachelor Degree","Renovation",21:00:00,"No","Yes",0
37082,27,3e+06,"Female","High School","Education",12:33:00,"Yes","Yes",1
